gene location;strand;Ensembl ID;Gene Symbol;sum direct regulation score (-16..0..16);sum direct target (0..16);Literature (Table S1);Wei 2006 5-FU HCT116;Smeenk 2011 Actinomycin D U2OS ;Smeenk 2011 etoposide U2OS ;Nikulenkov 2012 Nutlin-3a MCF-7;Menendez 2013 Nutlin-3a U2OS;Menendez 2013 doxorubicin U2OS;Schlereth 2013 p53 SAOS-2;Allen 2014 Nutlin-3a HCT116;Janky 2014 iRegulon Nutlin-3a MCF-7;McDade 2014 cisplatin HFK;McDade 2014 doxorubicin HFK;Wang 2014 5-FU HCT116;Rashi-Elkeles 2014 IR CAL51;Chang 2014 mix HCT116;Younger 2015 doxorubicin fibroblasts;Fischer 2016 meta-analysis;Literature (Table S1);Wei 2006 5-FU HCT116;Smeenk 2011 Actinomycin D U2OS ;Smeenk 2011 etoposide U2OS ;Nikulenkov 2012 Nutlin-3a MCF-7;Menendez 2013 Nutlin-3a U2OS;Menendez 2013 doxorubicin U2OS;Schlereth 2013 p53 SAOS-2;Allen 2014 Nutlin-3a HCT116;Janky 2014 Nutlin-3a iRegulon MCF-7;McDade 2014 cisplatin HFK;McDade 2014 doxorubicin HFK;Wang 2014 5-FU HCT116;Rashi-Elkeles 2014 IR CAL51;Chang 2014 mix HCT116;Younger 2015 doxorubicin fibroblasts;Fischer 2016 meta-analysis;p53 ChIP 25kb sum (0..15);p53 ChIP 5kb sum (0..15);p53 ChIP 2.5kb sum (0..15);p53 Expression Score (-20..0..20)
chr3:122246759-122283523;-;ENSG00000138496;PARP9;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;2;1;0;0
chr11:12399025-12556903;+;ENSG00000197702;PARVA;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;-3
chr12:79985744-80084790;-;ENSG00000177425;PAWR;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;1;1;-1
chr9:128509616-128729655;+;ENSG00000167081;PBX3;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;1;-10
chr13:100741268-101182691;+;ENSG00000175198;PCCA;-1;1;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1
chr21:47744035-47865682;+;ENSG00000160299;PCNT;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;1;-8
chr14:71374121-71582099;+;ENSG00000100731;PCNX;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;4;4;2
chr1:233119881-233431459;-;ENSG00000135749;PCNXL2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;6
chr2:101179417-101193201;+;ENSG00000115539;PDCL3;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;1
chr8:66626568-66753969;-;ENSG00000205268;PDE7A;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;-3
chr7:536896-559481;-;ENSG00000197461;PDGFA;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;9;2;1;9
chr5:149493401-149535422;-;ENSG00000113721;PDGFRB;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;2;0;0;0
chr3:122785855-122880953;+;ENSG00000065485;PDIA5;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;2
chr21:45138977-45182188;+;ENSG00000160209;PDXK;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;11;0;0;2
chr15:77400497-77712446;-;ENSG00000173517;PEAK1;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;1;1;-1
chr2:239152678-239197207;-;ENSG00000132326;PER2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;11;0;0;-1
chr1:64088886-64125916;+;ENSG00000079739;PGM1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;1;1;-3
chr5:125936606-125962944;+;ENSG00000164902;PHAX;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;2;2;2
chr3:169805367-169899537;-;ENSG00000173889;PHC3;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;2
chr6:170104001-170124106;-;ENSG00000130024;PHF10;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;1;1;-2
chrX:71798663-71934029;-;ENSG00000067177;PHKA1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0
chr7:77428108-77586821;+;ENSG00000006576;PHTF2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;-7
chr18:44390022-44497495;-;ENSG00000078043;PIAS2;-1;1;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3
chr13:73356229-73590591;+;ENSG00000083535;PIBF1;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;1;1;-3
chr1:159997461-160001783;-;ENSG00000143315;PIGM;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
chr11:17108123-17191353;-;ENSG00000011405;PIK3C2A;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;1;-1
chr3:178866310-178952497;+;ENSG00000121879;PIK3CA;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;-3
chr5:108670409-108745675;-;ENSG00000198961;PJA2;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;6;1;1;1
chr16:2138710-2185899;-;ENSG00000008710;PKD1;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;-2
chr12:32943679-33049780;-;ENSG00000057294;PKP2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;4;3;-1
chr2:159313475-159537940;+;ENSG00000144283;PKP4;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-9
chr16:14766404-14788526;-;ENSG00000276870;PLA2G10;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;0;0;3
chr4:84011210-84031012;-;ENSG00000145287;PLAC8;-1;1;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1
chr1:242251688-242687998;-;ENSG00000180287;PLD5;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;1;-1
chr12:19282625-19526602;+;ENSG00000052126;PLEKHA5;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;0;0;-2
chr3:145787227-145879282;-;ENSG00000152952;PLOD2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;1;1;0
chr2:68385004-68403094;+;ENSG00000115946;PNO1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;-2
chr3:52109248-52188706;-;ENSG00000164087;POC1A;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-10
chr3:119187784-119213554;+;ENSG00000163389;POGLUT1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;0;0;1
chr19:50887592-50921271;+;ENSG00000062822;POLD1;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;-14
chr17:62473901-62493184;-;ENSG00000256525;POLG2;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;7;3;2;-2
chr6:43484776-43489246;+;ENSG00000171453;POLR1C;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;8;1;1;-1
chr4:57845108-57897334;+;ENSG00000047315;POLR2B;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;2;2;0
chr1:145592604-145610884;-;ENSG00000186141;POLR3C;-1;1;---;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;4;4;4;-3
chr16:22308740-22345343;+;ENSG00000058600;POLR3E;-1;1;---;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;0
chr14:77741298-77787225;-;ENSG00000009830;POMT2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;5;2;2;-2
chr1:167190065-167396582;+;ENSG00000143190;POU2F1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;3;3;-5
chr4:23793643-23891700;-;ENSG00000109819;PPARGC1A;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0
chr5:149109814-149234585;+;ENSG00000155846;PPARGC1B;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;1;0
chr10:81107219-81115089;+;ENSG00000108179;PPIF;-1;1;---;---;---;---;---;---;---;down;---;---;---;---;---;---;---;---;---;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;1;1;1;-5
chr6:149825630-149867238;-;ENSG00000131013;PPIL4;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-2
chr2:27604060-27632496;-;ENSG00000115241;PPM1G;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;0;0;-4
chr12:80167342-80328978;-;ENSG00000058272;PPP1R12A;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;6;3;3;-3
chr2:48667907-48742531;+;ENSG00000162869;PPP1R21;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;1;4
chr1:28157251-28178183;+;ENSG00000117751;PPP1R8;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;1;1;1;-3
chr11:111597631-111637169;-;ENSG00000137713;PPP2R1B;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;-2
chr14:102228134-102394328;+;ENSG00000078304;PPP2R5C;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;3;3;-3
chr14:63841354-64010079;-;ENSG00000154001;PPP2R5E;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;6;3;1;-2
chr2:68405988-68479651;-;ENSG00000221823;PPP3R1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;-7
chr15:91509267-91537804;-;ENSG00000198901;PRC1;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;-20
chr4:121615928-121844013;-;ENSG00000138738;PRDM5;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;4;4;1
chr5:145138581-145214899;-;ENSG00000186314;PRELID2;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;2;2;2;-5
chr6:105725441-105850999;-;ENSG00000085377;PREP;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-2
chr3:48788092-48885270;-;ENSG00000114302;PRKAR2A;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;1;-3
chr2:45879042-46415129;+;ENSG00000171132;PRKCE;-1;1;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;5;-3
chr21:48055506-48085155;+;ENSG00000160310;PRMT2;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0
chr11:20409075-20530879;+;ENSG00000185238;PRMT3;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-3
chr4:15969848-16077741;-;ENSG00000007062;PROM1;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1
chr6:4021568-4065217;+;ENSG00000112739;PRPF4B;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;3;0;-5
chr1:171454665-171562650;+;ENSG00000117523;PRRC2C;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;-4
chrX:150863729-150870063;+;ENSG00000130032;PRRG3;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;0
chr8:18384812-18871196;-;ENSG00000156011;PSD3;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;1;0;0;-2
chr17:38137059-38154212;+;ENSG00000108344;PSMD3;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;6;6;6;-3
chr1:151227196-151239954;+;ENSG00000159352;PSMD4;-1;1;---;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;1
chr3:63996230-64009120;-;ENSG00000163636;PSMD6;-1;1;---;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;5;4;4;2
chr2:54091203-54197977;-;ENSG00000068878;PSME4;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;4
chr2:232573234-232578250;+;ENSG00000187514;PTMA;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;1;1;-4
chr11:47586981-47595013;+;ENSG00000110536;PTPMT1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;6;1;1;-2
chr12:112856535-112947717;+;ENSG00000179295;PTPN11;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;-3
chr7:77166772-77269388;+;ENSG00000127947;PTPN12;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;9;2;2;-4
chr1:214522038-214725024;-;ENSG00000152104;PTPN14;-1;1;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
chr2:120517206-120735037;+;ENSG00000088179;PTPN4;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;-1
chr12:7055739-7070479;+;ENSG00000111679;PTPN6;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;1;2
chr1:43996546-44089343;+;ENSG00000142949;PTPRF;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;3;1;0;-1
chr6:128289923-128841870;-;ENSG00000152894;PTPRK;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;0
chr2:220154344-220174295;-;ENSG00000054356;PTPRN;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;11;1;1;0
chr7:121513158-121702090;+;ENSG00000106278;PTPRZ1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0
chr17:57774666-57784856;-;ENSG00000141378;PTRH2;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;4;4;4;-2
chr5:159848864-159855746;+;ENSG00000164611;PTTG1;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;1;-11
chr2:61167547-61245365;-;ENSG00000162927;PUS10;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;3;3;3;3
chr3:58318616-58410878;+;ENSG00000168297;PXK;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;1
chr12:56295196-56321697;-;ENSG00000170473;PYM1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;5;2;1;-2
chr4:17488015-17513857;-;ENSG00000151552;QDPR;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;4;3;3;-1
chr6:163835674-163999628;+;ENSG00000112531;QKI;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;-7
chr14:65412531-65438875;-;ENSG00000139998;RAB15;-1;1;---;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0
chr4:13369346-13485989;-;ENSG00000157869;RAB28;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-1
chr18:9708227-9862553;+;ENSG00000168461;RAB31;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;0;0;1
chr11:87846414-87908635;-;ENSG00000123892;RAB38;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;1;0;0
chr5:68667280-68710630;+;ENSG00000152942;RAD17;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-2
chr3:8918879-9005159;-;ENSG00000070950;RAD18;-1;1;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;-14
chr9:110045516-110094475;+;ENSG00000119318;RAD23B;-1;1;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;-5
chr15:40987326-41024356;+;ENSG00000051180;RAD51;-1;1;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-14
chr14:68286495-69062738;+;ENSG00000182185;RAD51B;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;2;2;-8
chr18:9475529-9538106;+;ENSG00000017797;RALBP1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;3;3;3;-1
chr20:32581457-32670991;+;ENSG00000125970;RALY;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;1;1;1;-3
chr3:158414896-158450275;-;ENSG00000118849;RARRES1;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;2;1;1;1
chr6:88224095-88299735;-;ENSG00000146282;RARS2;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;1;1;-1
chr13:114747193-114898095;-;ENSG00000185989;RASA3;-1;1;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;down;---;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-1;0;8;1;1;-1
chr12:26111963-26225807;+;ENSG00000123094;RASSF8;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;2;0;0;-1
chr13:48877882-49056026;+;ENSG00000139687;RB1;-1;1;up/down;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;x;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;2;2;0
chr12:114254542-114404176;-;ENSG00000122965;RBM19;-1;1;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;1
chr7:127950435-127983962;-;ENSG00000106344;RBM28;-1;1;---;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;3;3;3;-3
chr2:161128661-161350318;-;ENSG00000153250;RBMS1;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;0
chr3:29322802-30051886;+;ENSG00000144642;RBMS3;-1;1;---;---;---;down;---;---;---;---;---;---;---;---;---;---;---;---;---;0;0;0;-1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;2;-3
chrX:135955605-135962939;-;ENSG00000147274;RBMX;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;2;1;1;-4
chr8:30241943-30405029;+;ENSG00000157110;RBPMS;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;2;0;0;-5
chr11:110100165-110167437;-;ENSG00000137710;RDX;-1;1;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;0;0;0;0;-5
chr9:36036909-36124452;+;ENSG00000122707;RECK;-1;1;---;---;---;---;---;---;---;---;---;---;---;down;---;---;---;---;---;0;0;0;0;0;0;0;0;0;0;0;-1;0;0;0;0;0;3;0;0;0
