Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Age,embryo,Genotype,source_name,tissue
SRR6462458,RNA-Seq,43,159308636,PRJNA429574,SAMN08350529,179757180,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552662,GSM2930715,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930715,SRP128877,embryonic day 6.5,embryo 27,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462609,RNA-Seq,43,126810139,PRJNA429574,SAMN08350765,147456772,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3552813,GSM2930866,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930866,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6461664,RNA-Seq,43,92237150,PRJNA429574,SAMN08349863,64054909,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551868,GSM2929921,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929921,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461713,RNA-Seq,43,124977393,PRJNA429574,SAMN08349507,86316370,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551917,GSM2929970,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929970,SRP128877,embryonic day 5.5,embryo 22,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461917,RNA-Seq,43,84431102,PRJNA429574,SAMN08350103,86520022,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3552121,GSM2930174,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930174,SRP128877,embryonic day 6.25,embryo 9,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462098,RNA-Seq,43,47051374,PRJNA429574,SAMN08350406,50280876,GEO,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3552302,GSM2930355,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930355,SRP128877,embryonic day 6.25,embryo 25,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462109,RNA-Seq,43,314653704,PRJNA429574,SAMN08350273,330140742,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552313,GSM2930366,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930366,SRP128877,embryonic day 6.5,embryo 5,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462124,RNA-Seq,43,164284897,PRJNA429574,SAMN08350328,173947733,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552328,GSM2930381,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930381,SRP128877,embryonic day 6.5,embryo 5,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462227,RNA-Seq,43,348121249,PRJNA429574,SAMN08349959,371139775,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3552431,GSM2930484,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930484,SRP128877,,,,,
SRR6462834,RNA-Seq,43,90424055,PRJNA429574,SAMN08350865,106248338,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3553038,GSM2931091,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931091,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461201,RNA-Seq,43,180769119,PRJNA429574,SAMN08349346,200275398,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551405,GSM2929458,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929458,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461501,RNA-Seq,43,39219268,PRJNA429574,SAMN08349649,27814704,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551705,GSM2929758,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929758,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462230,RNA-Seq,43,296509209,PRJNA429574,SAMN08349956,318884034,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552434,GSM2930487,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930487,SRP128877,,,,,
SRR6462373,RNA-Seq,43,185158430,PRJNA429574,SAMN08350513,141456197,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552577,GSM2930630,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930630,SRP128877,,,,,
SRR6462713,RNA-Seq,43,63234037,PRJNA429574,SAMN08350894,74571726,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552917,GSM2930970,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930970,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462302,RNA-Seq,43,155613818,PRJNA429574,SAMN08350167,112416527,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552506,GSM2930559,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930559,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462421,RNA-Seq,43,64794249,PRJNA429574,SAMN08350602,55325680,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552625,GSM2930678,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930678,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462528,RNA-Seq,43,329972196,PRJNA429574,SAMN08350693,365849673,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552732,GSM2930785,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930785,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462532,RNA-Seq,43,398412802,PRJNA429574,SAMN08350689,437592412,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552736,GSM2930789,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930789,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462831,RNA-Seq,43,86822719,PRJNA429574,SAMN08350868,102705444,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3553035,GSM2931088,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931088,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462359,RNA-Seq,43,157900558,PRJNA429574,SAMN08350200,117049004,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552563,GSM2930616,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930616,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462608,RNA-Seq,43,59838284,PRJNA429574,SAMN08350766,70161481,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552812,GSM2930865,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930865,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462810,RNA-Seq,43,29851632,PRJNA429574,SAMN08350917,35366312,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3553014,GSM2931067,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931067,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461259,RNA-Seq,43,147508447,PRJNA429574,SAMN08349301,105645989,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551463,GSM2929516,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929516,SRP128877,,,,,
SRR6461492,RNA-Seq,43,66108845,PRJNA429574,SAMN08349658,46684046,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551696,GSM2929749,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929749,SRP128877,,,,,
SRR6461600,RNA-Seq,43,56245204,PRJNA429574,SAMN08349695,40017978,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551804,GSM2929857,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929857,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6462242,RNA-Seq,43,499384026,PRJNA429574,SAMN08349944,528833107,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552446,GSM2930499,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930499,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462265,RNA-Seq,43,82994816,PRJNA429574,SAMN08350307,97054429,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3552469,GSM2930522,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930522,SRP128877,embryonic day 6.5,embryo 8,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462330,RNA-Seq,43,21682965,PRJNA429574,SAMN08350143,25503599,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3552534,GSM2930587,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930587,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462388,RNA-Seq,43,200887959,PRJNA429574,SAMN08350569,147801802,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552592,GSM2930645,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930645,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462427,RNA-Seq,43,117097815,PRJNA429574,SAMN08350596,134035188,GEO,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3552631,GSM2930684,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930684,SRP128877,embryonic day 6.5,embryo 27,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6462235,RNA-Seq,43,409675276,PRJNA429574,SAMN08349951,444106206,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3552439,GSM2930492,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930492,SRP128877,,,,,
SRR6462488,RNA-Seq,43,94466098,PRJNA429574,SAMN08350796,107691349,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552692,GSM2930745,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930745,SRP128877,embryonic day 6.5,embryo 27,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6461622,RNA-Seq,43,159728230,PRJNA429574,SAMN08349532,109938574,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551826,GSM2929879,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929879,SRP128877,embryonic day 5.5,embryo 21,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461186,RNA-Seq,43,515724413,PRJNA429574,SAMN08349330,533303532,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551390,GSM2929443,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929443,SRP128877,embryonic day 5.25,embryo 7,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461485,RNA-Seq,43,69140130,PRJNA429574,SAMN08349569,54495724,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3551689,GSM2929742,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929742,SRP128877,embryonic day 5.25,embryo 20,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462136,RNA-Seq,43,52763451,PRJNA429574,SAMN08350375,57967688,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552340,GSM2930393,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930393,SRP128877,embryonic day 6.5,embryo 5,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462343,RNA-Seq,43,207826267,PRJNA429574,SAMN08350130,220753186,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552547,GSM2930600,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930600,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462387,RNA-Seq,43,212016531,PRJNA429574,SAMN08350570,161098137,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552591,GSM2930644,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930644,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462595,RNA-Seq,43,72200010,PRJNA429574,SAMN08350779,87345455,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3552799,GSM2930852,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930852,SRP128877,embryonic day 6.5,embryo 28,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6461821,RNA-Seq,43,282488070,PRJNA429574,SAMN08350079,292602671,GEO,public,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552025,GSM2930078,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930078,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462171,RNA-Seq,43,583827813,PRJNA429574,SAMN08350493,579533456,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3552375,GSM2930428,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930428,SRP128877,embryonic day 6.5,embryo 6,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462337,RNA-Seq,43,37232152,PRJNA429574,SAMN08350136,46187488,GEO,public,"fastq,sra","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3552541,GSM2930594,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930594,SRP128877,embryonic day 6.5,embryo 10,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462394,RNA-Seq,43,175017482,PRJNA429574,SAMN08350563,129572438,GEO,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552598,GSM2930651,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930651,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462877,RNA-Seq,43,44960198,PRJNA429574,SAMN08350882,53257448,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3553081,GSM2931134,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931134,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461527,RNA-Seq,43,295489593,PRJNA429574,SAMN08349777,286561693,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3551731,GSM2929784,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929784,SRP128877,embryonic day 5.5,embryo 15,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461685,RNA-Seq,43,105885694,PRJNA429574,SAMN08349559,73524408,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551889,GSM2929942,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929942,SRP128877,,,,,
SRR6462483,RNA-Seq,43,584827950,PRJNA429574,SAMN08350717,622264117,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552687,GSM2930740,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930740,SRP128877,embryonic day 6.5,embryo 27,CAST/EiJ (F) x C57BL/6J (M),Embryo,Embryo
SRR6461372,RNA-Seq,43,40808333,PRJNA429574,SAMN08349852,29163874,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3551576,GSM2929629,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929629,SRP128877,embryonic day 5.25,embryo 19,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461765,RNA-Seq,43,157517256,PRJNA429574,SAMN08349588,180720128,GEO,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551969,GSM2930022,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930022,SRP128877,embryonic day 5.5,embryo 13,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6462882,RNA-Seq,43,63583541,PRJNA429574,SAMN08350838,75033228,GEO,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3553086,GSM2931139,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2931139,SRP128877,embryonic day 6.5,embryo 29,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461477,RNA-Seq,43,185544914,PRJNA429574,SAMN08349578,127819122,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3551681,GSM2929734,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929734,SRP128877,,,,,
SRR6461598,RNA-Seq,43,39913804,PRJNA429574,SAMN08349697,28416431,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3551802,GSM2929855,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2929855,SRP128877,embryonic day 5.5,embryo 11,C57BL/6J (F) x CAST/EiJ (M),Embryo,Embryo
SRR6461817,RNA-Seq,43,852560140,PRJNA429574,SAMN08350083,828885170,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3552021,GSM2930074,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930074,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461833,RNA-Seq,43,154187551,PRJNA429574,SAMN08350065,162455478,GEO,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3552037,GSM2930090,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930090,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461852,RNA-Seq,43,301594260,PRJNA429574,SAMN08350046,309981384,GEO,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3552056,GSM2930109,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930109,SRP128877,embryonic day 6.25,embryo 4,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461858,RNA-Seq,43,389423953,PRJNA429574,SAMN08350040,266586912,GEO,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3552062,GSM2930115,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930115,SRP128877,embryonic day 6.25,embryo 9,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6461938,RNA-Seq,43,284976695,PRJNA429574,SAMN08350208,282874540,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552142,GSM2930195,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930195,SRP128877,embryonic day 6.25,embryo 16,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462012,RNA-Seq,43,121131172,PRJNA429574,SAMN08349896,128273968,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552216,GSM2930269,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930269,SRP128877,embryonic day 6.25,embryo 23,C57BL/6J (F)x CAST/EiJ (M),Embryo,Embryo
SRR6462129,RNA-Seq,43,192998749,PRJNA429574,SAMN08350323,204854357,GEO,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3552333,GSM2930386,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930386,SRP128877,embryonic day 6.5,embryo 5,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
SRR6462371,RNA-Seq,43,175228870,PRJNA429574,SAMN08350515,130266387,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3552575,GSM2930628,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930628,SRP128877,,,,,
SRR6462727,RNA-Seq,43,73730423,PRJNA429574,SAMN08350976,86891541,GEO,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3552931,GSM2930984,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-02-04T00:00:00Z,GSM2930984,SRP128877,embryonic day 6.5,embryo 26,C57BL/6J (F) x C57BL/6J (M),Embryo,Embryo
