Accession	Title	Sample Type	Taxonomy	Channels	Platform	Series	Supplementary Types	Supplementary Links	SRA Accession	Contact	Release Date
GSM2930873	"Mouse embryo cell EB_2086"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552820"	SRX3552820	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930874	"Mouse embryo cell EB_2088"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552821"	SRX3552821	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930875	"Mouse embryo cell EB_2089"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552822"	SRX3552822	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930876	"Mouse embryo cell EB_2087"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552823"	SRX3552823	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930877	"Mouse embryo cell EB_2093"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552824"	SRX3552824	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930878	"Mouse embryo cell EB_2090"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552825"	SRX3552825	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930879	"Mouse embryo cell EB_2092"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552826"	SRX3552826	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930880	"Mouse embryo cell EB_2091"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552827"	SRX3552827	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930881	"Mouse embryo cell EB_2094"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552828"	SRX3552828	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930882	"Mouse embryo cell EB_2095"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552829"	SRX3552829	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930883	"Mouse embryo cell EB_2097"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552830"	SRX3552830	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930884	"Mouse embryo cell EB_2098"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552831"	SRX3552831	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930885	"Mouse embryo cell EB_2099"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552832"	SRX3552832	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930886	"Mouse embryo cell EB_2100"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552833"	SRX3552833	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930887	"Mouse embryo cell EB_2101"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552834"	SRX3552834	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930888	"Mouse embryo cell EB_2102"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552835"	SRX3552835	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930889	"Mouse embryo cell EB_2105"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552836"	SRX3552836	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930890	"Mouse embryo cell EB_2103"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552837"	SRX3552837	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930891	"Mouse embryo cell EB_2106"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552838"	SRX3552838	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930892	"Mouse embryo cell EB_2104"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552839"	SRX3552839	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930893	"Mouse embryo cell EB_2108"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552840"	SRX3552840	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930894	"Mouse embryo cell EB_2110"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552841"	SRX3552841	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930895	"Mouse embryo cell EB_2107"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552842"	SRX3552842	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930896	"Mouse embryo cell EB_2111"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552843"	SRX3552843	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930897	"Mouse embryo cell EB_2113"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552844"	SRX3552844	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930898	"Mouse embryo cell EB_2112"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552845"	SRX3552845	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930899	"Mouse embryo cell EB_2116"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552846"	SRX3552846	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930900	"Mouse embryo cell EB_2119"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552847"	SRX3552847	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930901	"Mouse embryo cell EB_2118"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552848"	SRX3552848	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930902	"Mouse embryo cell EB_2115"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552849"	SRX3552849	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930903	"Mouse embryo cell EB_2121"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552850"	SRX3552850	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930904	"Mouse embryo cell EB_2124"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552851"	SRX3552851	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930905	"Mouse embryo cell EB_2123"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552852"	SRX3552852	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930906	"Mouse embryo cell EB_2125"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552853"	SRX3552853	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930907	"Mouse embryo cell EB_2126"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552854"	SRX3552854	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930908	"Mouse embryo cell EB_2128"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552855"	SRX3552855	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930909	"Mouse embryo cell EB_2135"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552856"	SRX3552856	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930910	"Mouse embryo cell EB_2132"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552857"	SRX3552857	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930911	"Mouse embryo cell EB_2133"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552858"	SRX3552858	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930912	"Mouse embryo cell EB_2138"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552859"	SRX3552859	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930913	"Mouse embryo cell EB_2134"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552860"	SRX3552860	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930914	"Mouse embryo cell EB_2130"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552861"	SRX3552861	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930915	"Mouse embryo cell EB_2140"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552862"	SRX3552862	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930916	"Mouse embryo cell EB_2137"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552863"	SRX3552863	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930917	"Mouse embryo cell EB_2139"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552864"	SRX3552864	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930918	"Mouse embryo cell EB_2136"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552865"	SRX3552865	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930919	"Mouse embryo cell EB_2143"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552866"	SRX3552866	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930920	"Mouse embryo cell EB_2144"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552867"	SRX3552867	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930921	"Mouse embryo cell EB_2142"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552868"	SRX3552868	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930922	"Mouse embryo cell EB_2145"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552869"	SRX3552869	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930923	"Mouse embryo cell EB_2148"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552870"	SRX3552870	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930924	"Mouse embryo cell EB_2147"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552871"	SRX3552871	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930925	"Mouse embryo cell EB_2149"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552872"	SRX3552872	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930926	"Mouse embryo cell EB_2150"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552873"	SRX3552873	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930927	"Mouse embryo cell EB_2151"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552874"	SRX3552874	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930928	"Mouse embryo cell EB_2152"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552875"	SRX3552875	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930929	"Mouse embryo cell EB_2153"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552876"	SRX3552876	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930930	"Mouse embryo cell EB_2156"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552877"	SRX3552877	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930931	"Mouse embryo cell EB_2158"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552878"	SRX3552878	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930932	"Mouse embryo cell EB_2159"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552879"	SRX3552879	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930933	"Mouse embryo cell EB_2155"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552880"	SRX3552880	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930934	"Mouse embryo cell EB_2160"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552881"	SRX3552881	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930935	"Mouse embryo cell EB_2163"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552882"	SRX3552882	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930936	"Mouse embryo cell EB_1770"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552883"	SRX3552883	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930937	"Mouse embryo cell EB_1771"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552884"	SRX3552884	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930938	"Mouse embryo cell EB_1772"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552885"	SRX3552885	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930939	"Mouse embryo cell EB_1774"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552886"	SRX3552886	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930940	"Mouse embryo cell EB_1775"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552887"	SRX3552887	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930941	"Mouse embryo cell EB_1776"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552888"	SRX3552888	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930942	"Mouse embryo cell EB_1777"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552889"	SRX3552889	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930943	"Mouse embryo cell EB_1778"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552890"	SRX3552890	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930944	"Mouse embryo cell EB_1780"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552891"	SRX3552891	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930945	"Mouse embryo cell EB_1779"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552892"	SRX3552892	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930946	"Mouse embryo cell EB_1781"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552893"	SRX3552893	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930947	"Mouse embryo cell EB_1784"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552894"	SRX3552894	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930948	"Mouse embryo cell EB_1785"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552895"	SRX3552895	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930949	"Mouse embryo cell EB_1786"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552896"	SRX3552896	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930950	"Mouse embryo cell EB_1791"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552897"	SRX3552897	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930951	"Mouse embryo cell EB_1793"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552898"	SRX3552898	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930952	"Mouse embryo cell EB_1794"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552899"	SRX3552899	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930953	"Mouse embryo cell EB_1795"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552900"	SRX3552900	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930954	"Mouse embryo cell EB_1796"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552901"	SRX3552901	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930955	"Mouse embryo cell EB_1797"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552902"	SRX3552902	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930956	"Mouse embryo cell EB_1799"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552903"	SRX3552903	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930957	"Mouse embryo cell EB_1801"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552904"	SRX3552904	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930958	"Mouse embryo cell EB_1802"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552905"	SRX3552905	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930959	"Mouse embryo cell EB_1803"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552906"	SRX3552906	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930960	"Mouse embryo cell EB_1804"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552907"	SRX3552907	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930961	"Mouse embryo cell EB_1805"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552908"	SRX3552908	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930962	"Mouse embryo cell EB_1806"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552909"	SRX3552909	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930963	"Mouse embryo cell EB_1807"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552910"	SRX3552910	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930964	"Mouse embryo cell EB_1808"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552911"	SRX3552911	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930965	"Mouse embryo cell EB_1809"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552912"	SRX3552912	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930966	"Mouse embryo cell EB_1810"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552913"	SRX3552913	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930967	"Mouse embryo cell EB_1811"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552914"	SRX3552914	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930968	"Mouse embryo cell EB_1812"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552915"	SRX3552915	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930969	"Mouse embryo cell EB_1813"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552916"	SRX3552916	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930970	"Mouse embryo cell EB_1814"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552917"	SRX3552917	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930971	"Mouse embryo cell EB_1815"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552918"	SRX3552918	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930972	"Mouse embryo cell EB_1816"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552919"	SRX3552919	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930973	"Mouse embryo cell EB_1818"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552920"	SRX3552920	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930974	"Mouse embryo cell EB_1819"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552921"	SRX3552921	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930975	"Mouse embryo cell EB_1821"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552922"	SRX3552922	"Qiaolin Deng"	"Feb 04, 2019"
GSM2930976	"Mouse embryo cell EB_1822"	"SRA"	"Mus musculus"	1	GPL13112	GSE109071	"SRA Run Selector"	"https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX3552923"	SRX3552923	"Qiaolin Deng"	"Feb 04, 2019"
